time = 2.5002	Re = 25	rotation = -5.21051e-05
-0.652663	-0.197840	1042	
-0.653018	-0.197451	1061	
-0.653348	-0.197043	1061	
-0.653592	-0.196677	1061	
-0.653907	-0.196307	1061	
-0.654126	-0.196015	1061	
-0.654332	-0.195726	1061	
-0.654696	-0.195354	1061	
-0.655076	-0.194990	801	
-0.655289	-0.194703	801	
-0.655630	-0.194224	801	
-0.656108	-0.193755	801	
-0.656604	-0.193321	801	
-0.657053	-0.192931	801	
-0.657467	-0.192552	801	
-0.657827	-0.192211	801	
-0.657977	-0.191833	801	
-0.658368	-0.191429	801	
-0.658948	-0.191064	801	
-0.659543	-0.190742	2225	
-0.660103	-0.190263	2225	
-0.660837	-0.189743	2225	
-0.661365	-0.189332	2225	
-0.661932	-0.188891	2225	
-0.662467	-0.188480	2225	
-0.663007	-0.188120	2225	
-0.663547	-0.187754	2225	
-0.664022	-0.187410	2225	
-0.664585	-0.187052	2225	
-0.665150	-0.186701	2225	
-0.665701	-0.186350	2225	
-0.666296	-0.185989	2225	
-0.667051	-0.185425	2225	
-0.667680	-0.184979	2225	
-0.668424	-0.184562	2225	
-0.669186	-0.184134	2225	
-0.669810	-0.183784	2225	
-0.670470	-0.183391	2225	
-0.671075	-0.183015	2225	
-0.671776	-0.182627	2225	
-0.672457	-0.182283	3507	
-0.673163	-0.181963	3507	
-0.673850	-0.181666	3507	
-0.674593	-0.181414	3507	
-0.675338	-0.181149	3507	
-0.676063	-0.180902	3507	
-0.676838	-0.180658	3507	
-0.677570	-0.180411	3507	
-0.677919	-0.180150	3507	
-0.678508	-0.179918	3507	
-0.679105	-0.179693	3507	
-0.679840	-0.179437	3507	
-0.680511	-0.179191	3507	
-0.681188	-0.178955	3507	
-0.681971	-0.178710	3507	
-0.682842	-0.178432	3507	
-0.683757	-0.178170	3507	
-0.684589	-0.177929	3507	
-0.685327	-0.177722	3507	
-0.686322	-0.177451	3507	
-0.687241	-0.177200	3507	
-0.688020	-0.176908	3507	
-0.688836	-0.176601	3507	
-0.689725	-0.176425	3345	
-0.690628	-0.176257	3345	
-0.691677	-0.176057	3345	
-0.692800	-0.175860	3345	
-0.693913	-0.175679	3345	
-0.694849	-0.175525	3345	
-0.695831	-0.175371	2797	
-0.696842	-0.175205	2797	
-0.698080	-0.174974	2797	
-0.699218	-0.174766	2797	
-0.700271	-0.174566	2797	
-0.701343	-0.174383	2797	
-0.702381	-0.174212	2797	
-0.703659	-0.174028	2797	
-0.704754	-0.173865	2797	
-0.706025	-0.173659	2797	
-0.707315	-0.173478	2797	
-0.708605	-0.173285	2797	
-0.709941	-0.173095	2797	
-0.711293	-0.172940	2797	
-0.712271	-0.172742	2797	
-0.713305	-0.172637	2797	
-0.714485	-0.172527	2797	
-0.715742	-0.172400	2797	
-0.717075	-0.172255	2075	
-0.718355	-0.172105	2075	
-0.719678	-0.171932	1087	
-0.720971	-0.171786	1087	
-0.722322	-0.171632	1087	
-0.723672	-0.171476	1087	
-0.725166	-0.171313	1087	
-0.726570	-0.171147	1087	
-0.728021	-0.170988	1087	
-0.729484	-0.170804	1087	
-0.730884	-0.170624	1087	
-0.732807	-0.170325	1087	
-0.734441	-0.170065	1087	
-0.735882	-0.169824	1087	
-0.737301	-0.169600	1087	
-0.738668	-0.169406	1087	
-0.739865	-0.169324	1087	
-0.741372	-0.169291	2089	
-0.742961	-0.169158	4109	
-0.744523	-0.168986	4109	
-0.746036	-0.168771	4109	
-0.747443	-0.168587	4109	
-0.748875	-0.168371	4109	
-0.750386	-0.168153	4109	
-0.751794	-0.167932	4109	
-0.753298	-0.167699	4109	
-0.754756	-0.167455	4109	
-0.756159	-0.167213	4109	
-0.757829	-0.166929	4109	
-0.759598	-0.166609	4109	
-0.761268	-0.166301	4109	
-0.763625	-0.165871	4109	
-0.765656	-0.165486	9340	
-0.767560	-0.165063	9452	
-0.769326	-0.164651	8530	
-0.770967	-0.164253	8530	
-0.772689	-0.163819	8530	
-0.774395	-0.163379	8530	
-0.775847	-0.162992	8530	
-0.777601	-0.162519	8530	
-0.779171	-0.162075	8530	
-0.781539	-0.161317	8530	
-0.783078	-0.160791	8530	
-0.784537	-0.160320	8530	
-0.786048	-0.159810	8530	
-0.787453	-0.159315	8530	
-0.789017	-0.158782	7655	
-0.790431	-0.158284	7655	
-0.791759	-0.157812	7655	
-0.793104	-0.157316	8689	
-0.794519	-0.156780	8689	
-0.795783	-0.156241	8689	
-0.797175	-0.155634	8689	
-0.798489	-0.155060	8689	
-0.799894	-0.154439	8689	
-0.801087	-0.153931	8689	
-0.802690	-0.153327	8689	
-0.804109	-0.152768	8689	
-0.805877	-0.152022	8689	
-0.807299	-0.151359	8689	
-0.808658	-0.150703	8225	
-0.810037	-0.150047	8225	
-0.811303	-0.149434	8225	
-0.812597	-0.148818	8225	
-0.813947	-0.148169	8225	
-0.815264	-0.147549	8225	
-0.816376	-0.147025	8225	
-0.817444	-0.146505	8225	
-0.818473	-0.146021	8225	
-0.819415	-0.145535	8225	
-0.820530	-0.144948	8225	
-0.821585	-0.144396	8225	
-0.822783	-0.143779	9418	
-0.823940	-0.143165	9418	
-0.825529	-0.142154	9418	
-0.827026	-0.141236	9418	
-0.828397	-0.140383	9418	
-0.829619	-0.139599	9598	
-0.830930	-0.138730	9598	
-0.832503	-0.137668	9598	
-0.834507	-0.136259	9598	
-0.835787	-0.135353	9598	
-0.836984	-0.134566	8902	
-0.838052	-0.133834	8902	
-0.839080	-0.133117	8902	
-0.840118	-0.132369	8902	
-0.841088	-0.131674	8902	
-0.841984	-0.131024	8902	
-0.842793	-0.130430	8902	
-0.843678	-0.129770	8902	
-0.844536	-0.129115	8902	
-0.845450	-0.128425	8902	
-0.846444	-0.127655	8902	
-0.847385	-0.126923	8902	
-0.848339	-0.126148	8902	
-0.849772	-0.124989	361	
-0.850875	-0.124108	361	
-0.851888	-0.123399	361	
-0.852771	-0.122642	361	
-0.853574	-0.121903	361	
-0.854185	-0.121302	361	
-0.854945	-0.120556	361	
-0.855642	-0.119862	361	
-0.856507	-0.119133	361	
-0.857301	-0.118389	361	
-0.857977	-0.117712	361	
-0.858684	-0.117007	361	
-0.859331	-0.116335	361	
-0.860098	-0.115622	361	
-0.860901	-0.114894	361	
-0.861734	-0.114116	361	
-0.862575	-0.113338	361	
-0.863434	-0.112528	361	
-0.864190	-0.111829	361	
-0.864941	-0.111121	361	
-0.865723	-0.110382	361	
-0.866503	-0.109628	361	
-0.867319	-0.108842	361	
-0.867983	-0.108200	361	
-0.868830	-0.107365	361	
-0.869690	-0.106526	361	
-0.870475	-0.105744	361	
-0.871328	-0.104898	361	
-0.872036	-0.104163	2422	
-0.872717	-0.103405	2422	
-0.873525	-0.102508	2422	
-0.874286	-0.101651	2422	
-0.875442	-0.100462	2422	
-0.876320	-0.099513	2422	
-0.877183	-0.098537	2422	
-0.877973	-0.097635	2422	
-0.878753	-0.096728	2422	
-0.879484	-0.095871	2422	
-0.880283	-0.094916	2422	
-0.880990	-0.094058	2422	
-0.881799	-0.093056	2422	
-0.882496	-0.092185	2422	
-0.883138	-0.091374	2422	
-0.883757	-0.090595	2422	
-0.884487	-0.089647	2422	
-0.885221	-0.088674	2422	
-0.885852	-0.087838	2422	
-0.886596	-0.086837	2422	
-0.887295	-0.085879	2422	
-0.888003	-0.084886	2422	
-0.888748	-0.083847	1989	
-0.889361	-0.082977	1989	
-0.890129	-0.081882	1989	
-0.890838	-0.080865	1989	
-0.891566	-0.079811	1989	
-0.892336	-0.078687	1989	
-0.893074	-0.077590	1989	
-0.893925	-0.076321	1989	
-0.894740	-0.075107	1989	
-0.895546	-0.073873	1989	
-0.896423	-0.072509	1989	
-0.896796	-0.071621	1989	
-0.897292	-0.070695	1989	
-0.897977	-0.069443	1989	
-0.898618	-0.068207	1989	
-0.899227	-0.066922	1989	
-0.899923	-0.065513	1989	
-0.900624	-0.064117	7937	
-0.901417	-0.062632	7937	
-0.902070	-0.061392	2805	
-0.902792	-0.060045	2805	
-0.903486	-0.058749	2805	
-0.904103	-0.057598	2805	
-0.904748	-0.056035	2006	
-0.905209	-0.054703	2006	
-0.905744	-0.053497	2006	
-0.906360	-0.052130	2006	
-0.906965	-0.050738	2006	
-0.907533	-0.049391	2006	
-0.908133	-0.047971	2006	
-0.908654	-0.046695	2006	
-0.909238	-0.045218	2006	
-0.909743	-0.043974	2006	
-0.910280	-0.042589	2006	
-0.911136	-0.041091	2006	
-0.911760	-0.039762	2006	
-0.912237	-0.038622	2006	
-0.912780	-0.037317	1709	
-0.913242	-0.036085	1709	
-0.913763	-0.034661	1709	
-0.914228	-0.033348	1709	
-0.915062	-0.030887	1709	
-0.915503	-0.029509	1709	
-0.915967	-0.028063	6237	
-0.916469	-0.026509	6237	
-0.916862	-0.025263	6237	
-0.917333	-0.023737	6237	
-0.917735	-0.022433	6237	
-0.918296	-0.020579	6237	
-0.918711	-0.019132	6237	
-0.919319	-0.017325	6237	
-0.919859	-0.015563	6237	
-0.920408	-0.013674	6237	
-0.920900	-0.011914	6237	
-0.921341	-0.010251	2231	
-0.921806	-0.008390	2231	
-0.922182	-0.006833	2231	
-0.922547	-0.005234	2231	
-0.922942	-0.003492	2231	
-0.923257	-0.002060	2231	
-0.923564	-0.000618	2231	
-0.923914	0.001088	2231	
-0.924252	0.002756	2231	
-0.924534	0.004207	2231	
-0.924825	0.005717	2231	
-0.925160	0.007524	2231	
-0.925479	0.009256	9250	
-0.925798	0.010983	9250	
-0.926111	0.012686	9250	
-0.926406	0.014372	9250	
-0.926655	0.015871	9250	
-0.926885	0.017315	9250	
-0.927137	0.018903	9250	
-0.927385	0.020496	9250	
-0.927628	0.022224	1582	
-0.927857	0.023931	1582	
-0.928055	0.025526	1582	
-0.927972	0.026429	1582	
-0.928039	0.027753	1582	
-0.928130	0.029172	1582	
-0.928572	0.031690	1582	
-0.928677	0.033533	1582	
-0.928811	0.035281	1582	
-0.928933	0.036935	1582	
-0.929045	0.038510	1582	
-0.929178	0.040270	1582	
-0.929292	0.041985	1582	
-0.929391	0.043576	1582	
-0.929495	0.045286	1582	
-0.929592	0.047007	1582	
-0.929711	0.048760	466	
-0.929870	0.050814	466	
-0.930034	0.052971	466	
-0.930184	0.054972	892	
-0.930327	0.056964	892	
-0.930463	0.058963	892	
-0.930588	0.060903	892	
-0.930711	0.062915	710	
-0.930809	0.064907	710	
-0.930894	0.066932	710	
-0.930972	0.068838	710	
-0.931020	0.070483	710	
-0.931058	0.072031	710	
-0.931112	0.073774	710	
-0.931166	0.075819	710	
-0.931197	0.077591	710	
-0.931225	0.079559	710	
-0.931245	0.081312	710	
-0.931268	0.083399	710	
-0.931270	0.085275	710	
-0.931269	0.087111	710	
-0.931264	0.089112	710	
-0.931246	0.091168	10919	
-0.931216	0.093057	10919	
-0.931183	0.095169	10919	
-0.931141	0.097299	10919	
-0.931092	0.099580	10919	
-0.931030	0.101708	10919	
-0.930773	0.103967	10919	
-0.930581	0.106105	10919	
-0.930195	0.107827	10919	
-0.929989	0.110832	10919	
-0.929731	0.113718	10919	
-0.929486	0.116035	10919	
-0.929192	0.118589	848	
-0.928943	0.120730	848	
-0.928661	0.123094	848	
-0.928378	0.125242	848	
-0.928083	0.127452	848	
-0.927789	0.129400	848	
-0.927476	0.131427	848	
-0.927167	0.133314	848	
-0.926815	0.135496	848	
-0.926455	0.137572	848	
-0.926096	0.139636	848	
-0.925741	0.141529	848	
-0.925448	0.143681	848	
-0.925117	0.146011	848	
-0.924764	0.148233	2000	
-0.924420	0.150324	2000	
-0.924071	0.152423	2000	
-0.923683	0.154746	2000	
-0.923297	0.157029	2000	
-0.922894	0.159363	2000	
-0.922532	0.161481	2000	
-0.922129	0.163583	10270	
-0.921691	0.165977	10270	
-0.921240	0.168442	10270	
-0.920824	0.170692	9989	
-0.920369	0.172970	9989	
-0.919972	0.175430	9989	
-0.919522	0.178135	9989	
-0.919067	0.180699	9989	
-0.918614	0.183158	9989	
-0.918159	0.185581	9989	
-0.917661	0.188247	9989	
-0.917077	0.190929	9989	
-0.916512	0.193512	9989	
-0.915951	0.196115	8857	
-0.915417	0.198672	7964	
-0.914880	0.201167	8850	
-0.914300	0.203906	8850	
-0.913769	0.206318	8850	
-0.913219	0.209293	8850	
-0.912690	0.212040	8850	
-0.912152	0.214600	8850	
-0.911583	0.217177	8850	
-0.910965	0.219934	8850	
-0.910206	0.222583	8850	
-0.909470	0.225223	8850	
-0.908677	0.228026	6274	
-0.907868	0.230764	6274	
-0.907046	0.233509	6274	
-0.906310	0.235862	6274	
-0.905622	0.238240	6274	
-0.904918	0.240623	6274	
-0.904094	0.243448	6274	
-0.903355	0.245918	1492	
-0.902667	0.248271	1492	
-0.901977	0.250646	1492	
-0.901236	0.253149	8887	
-0.900326	0.255943	8887	
-0.899410	0.258986	8887	
-0.898486	0.262090	1443	
-0.897670	0.265165	1443	
-0.896847	0.268049	1443	
-0.896020	0.270804	1443	
-0.895222	0.273372	1443	
-0.894383	0.276030	1453	
-0.893538	0.278670	1453	
-0.892675	0.281356	8452	
-0.891822	0.284006	8452	
-0.890954	0.286691	8452	
-0.890151	0.289346	8452	
-0.889310	0.292036	8452	
-0.888497	0.294581	8452	
-0.887629	0.297276	8452	
-0.886816	0.299685	10091	
-0.885986	0.302078	10091	
-0.885096	0.304604	10091	
-0.884176	0.306933	10091	
-0.883231	0.309303	10091	
-0.882183	0.312038	10091	
-0.881086	0.314929	10091	
-0.880083	0.317576	10091	
-0.879057	0.320290	10945	
-0.878062	0.322881	10945	
-0.877018	0.325556	10930	
-0.876047	0.327963	10930	
-0.875070	0.330394	10930	
-0.873930	0.333254	10930	
-0.872805	0.336144	10930	
-0.871664	0.338978	10930	
-0.870489	0.341858	10930	
-0.869243	0.344787	10930	
-0.868063	0.347501	10548	
-0.866924	0.350192	10548	
-0.865830	0.352772	10293	
-0.864692	0.355497	10293	
-0.863561	0.358210	10293	
-0.862553	0.360505	10293	
-0.861505	0.362908	10293	
-0.860432	0.365383	10293	
-0.859266	0.368156	10293	
-0.858121	0.370904	10293	
-0.856930	0.373739	10293	
-0.855735	0.376513	10293	
-0.854567	0.379189	10293	
-0.853449	0.381639	10293	
-0.852316	0.384090	10293	
-0.851139	0.386621	10195	
-0.849958	0.389116	2214	
-0.848783	0.391583	650	
-0.847572	0.394113	650	
-0.846361	0.396613	650	
-0.845083	0.399242	650	
-0.843816	0.401831	650	
-0.842646	0.404134	650	
-0.841459	0.406508	650	
-0.840238	0.408961	650	
-0.838994	0.411434	650	
-0.837680	0.414113	650	
-0.836429	0.416649	650	
-0.835136	0.419227	650	
-0.833838	0.421796	10656	
-0.832442	0.424542	10656	
-0.831128	0.427068	10656	
-0.829854	0.429495	10656	
-0.828587	0.431866	6670	
-0.827283	0.434242	6670	
-0.825964	0.436640	6670	
-0.824643	0.438994	6670	
-0.823372	0.441254	6670	
-0.822074	0.443564	6670	
-0.820737	0.445925	6670	
-0.819291	0.448475	6670	
-0.817842	0.451009	6670	
-0.816408	0.453516	7499	
-0.815033	0.455895	7499	
-0.813703	0.458205	7499	
-0.812368	0.460535	7499	
-0.811052	0.462794	10337	
-0.809723	0.465034	10337	
-0.808499	0.467019	10337	
-0.807186	0.469140	10337	
-0.805892	0.471201	10337	
-0.804644	0.473184	10337	
-0.803316	0.475392	10337	
-0.801829	0.477737	10337	
-0.800456	0.479900	10337	
-0.799130	0.481953	10694	
-0.797802	0.484010	10694	
-0.796561	0.485967	10694	
-0.795412	0.487750	10694	
-0.794170	0.489689	10694	
-0.792865	0.491710	11022	
-0.791541	0.493757	11022	
-0.790199	0.495822	11022	
-0.788920	0.497759	11022	
-0.787665	0.499562	11022	
-0.786429	0.501315	11022	
-0.785161	0.502988	11022	
-0.783914	0.504614	11022	
-0.782650	0.506274	11022	
-0.781399	0.507908	8910	
-0.780218	0.509476	8910	
-0.779083	0.510951	8910	
-0.777968	0.512387	8910	
-0.776831	0.513811	8910	
-0.775842	0.514963	8910	
-0.774855	0.516151	8910	
-0.773879	0.517290	8910	
-0.772930	0.518366	8910	
-0.771957	0.519489	8910	
-0.770947	0.520636	9254	
-0.770020	0.521670	9254	
-0.769135	0.522628	9254	
-0.768208	0.523638	9254	
-0.767302	0.524616	9254	
-0.766451	0.525492	9254	
-0.765646	0.526297	9254	
-0.764773	0.527060	9254	
-0.763908	0.527838	9254	
-0.763150	0.528523	9254	
-0.762400	0.529211	9254	
-0.761615	0.529940	9254	
-0.760819	0.530694	9254	
-0.760125	0.531346	9392	
-0.759431	0.532008	9392	
-0.758716	0.532720	9392	
-0.757968	0.533487	9392	
-0.757274	0.534196	9392	
-0.756608	0.534888	9392	
-0.755932	0.535599	9392	
-0.755251	0.536330	9392	
-0.754567	0.537066	9392	
-0.753887	0.537808	9392	
-0.753222	0.538555	9392	
-0.752582	0.539250	9392	
-0.751951	0.539946	9392	
-0.751321	0.540636	9392	
-0.750695	0.541321	9392	
-0.750076	0.542066	9392	
-0.749481	0.542832	9392	
-0.748895	0.543543	9392	
-0.748314	0.544233	9392	
-0.747723	0.544923	9392	
-0.747128	0.545625	9392	
-0.746543	0.546365	9392	
-0.745940	0.547132	9392	
-0.745339	0.547893	9392	
-0.744736	0.548643	8356	
-0.744129	0.549395	8356	
-0.743518	0.550144	8356	
-0.742807	0.550875	8356	
-0.742066	0.551634	8356	
-0.741374	0.552401	8356	
-0.740706	0.553156	8356	
-0.740039	0.553906	8356	
-0.739378	0.554663	8356	
-0.738862	0.555253	8356	
-0.738275	0.555906	8356	
-0.737690	0.556576	8136	
-0.737098	0.557290	8136	
-0.736506	0.558000	8136	
-0.735899	0.558706	8136	
-0.735279	0.559423	8136	
-0.734639	0.560160	8304	
-0.734007	0.560891	8304	
-0.733378	0.561612	8304	
-0.732751	0.562342	8304	
-0.732128	0.563082	8304	
-0.731492	0.563852	8304	
-0.730850	0.564656	8304	
-0.730189	0.565475	8304	
-0.729542	0.566277	8304	
-0.728892	0.567080	8304	
-0.728237	0.567888	8304	
-0.727582	0.568705	8304	
-0.726900	0.569563	8304	
-0.726224	0.570400	8304	
-0.725556	0.571216	8304	
-0.724884	0.572023	8304	
-0.724216	0.572821	8304	
-0.723546	0.573608	8304	
-0.722867	0.574401	8304	
-0.722186	0.575187	8304	
-0.721499	0.575977	8304	
-0.720817	0.576752	8304	
-0.720143	0.577547	8304	
-0.719468	0.578352	8304	
-0.718792	0.579162	8304	
-0.718112	0.579981	8304	
-0.717303	0.580771	8304	
-0.716519	0.581613	8304	
-0.715778	0.582416	8304	
-0.715036	0.583230	8304	
-0.714307	0.584041	8304	
-0.713569	0.584868	8304	
-0.712849	0.585703	7097	
-0.712238	0.586476	7097	
-0.711571	0.587293	7097	
-0.710925	0.588069	7097	
-0.710278	0.588848	7097	
-0.709620	0.589637	7097	
-0.708957	0.590429	8655	
-0.708271	0.591236	8655	
-0.707563	0.592072	8655	
-0.706841	0.592927	8655	
-0.706148	0.593740	8655	
-0.705457	0.594557	8655	
-0.704764	0.595377	8655	
-0.704072	0.596192	8655	
-0.703377	0.597015	8655	
-0.702680	0.597841	8655	
-0.701979	0.598671	8655	
-0.701252	0.599538	8655	
-0.700533	0.600386	8655	
-0.699801	0.601229	8655	
-0.699059	0.602072	8655	
-0.698321	0.602906	8655	
-0.697586	0.603731	8655	
-0.696853	0.604549	8655	
-0.696121	0.605360	8655	
-0.695395	0.606158	8655	
-0.694669	0.606832	8655	
-0.693951	0.607553	8655	
-0.693205	0.608325	8655	
-0.692419	0.609148	8655	
-0.691641	0.609967	8655	
-0.690869	0.610778	8655	
-0.690113	0.611584	8815	
-0.689354	0.612390	8815	
-0.688605	0.613185	8815	
-0.687856	0.613974	8815	
-0.687111	0.614757	8815	
-0.686422	0.615492	8815	
-0.685733	0.616221	8815	
-0.685052	0.616954	8815	
-0.684369	0.617706	8815	
-0.683661	0.618457	8815	
-0.682955	0.619201	8815	
-0.682248	0.619939	8815	
-0.681543	0.620672	8815	
-0.680828	0.621402	9800	
-0.680115	0.622128	9800	
-0.679405	0.622847	9800	
-0.678698	0.623559	9800	
-0.678026	0.624250	9800	
-0.677355	0.624937	9800	
-0.676687	0.625618	9800	
-0.676020	0.626295	9800	
-0.675356	0.626968	9800	
-0.674693	0.627635	9800	
-0.674032	0.628299	9800	
-0.673349	0.628968	9800	
-0.672668	0.629632	9800	
-0.671991	0.630291	9800	
-0.671317	0.630943	9800	
-0.670656	0.631536	9800	
-0.669986	0.632158	9800	
-0.669315	0.632782	9800	
-0.668646	0.633403	9800	
-0.667979	0.634022	9800	
-0.667324	0.634636	9800	
-0.666678	0.635246	10359	
-0.666035	0.635853	10359	
-0.665394	0.636454	10359	
-0.664756	0.637051	10359	
-0.664120	0.637642	10359	
-0.663486	0.638229	10359	
-0.662855	0.638811	10359	
-0.662226	0.639389	10359	
-0.661598	0.639961	10359	
-0.660972	0.640530	10359	
-0.660348	0.641094	10359	
-0.659726	0.641653	10359	
-0.659105	0.642208	10359	
-0.658485	0.642759	10359	
-0.657867	0.643306	10359	
-0.657250	0.643848	10359	
-0.656635	0.644386	10359	
-0.656022	0.644920	10359	
-0.655411	0.645449	10359	
-0.654801	0.645973	10359	
-0.654193	0.646493	10359	
-0.653588	0.647009	10359	
-0.652984	0.647519	10359	
-0.652383	0.648025	10359	
-0.651784	0.648526	10359	
-0.651187	0.649022	10359	
-0.650592	0.649514	10359	
-0.650000	0.650000	10359	
